zipcode,residual_median,residual_sd,intercept,slope,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
88130,-1514.77322,6061.741594,147724.9472,-512.3985507,1082.004123,-962.9177517,2066.726345,1640.07704,3383.696832,5237.603082,3220.6977,1093.853082,-605.2571615,-5075.265842,-7052.067057,-4029.150391
6226,86.2386767,2348.904726,120060.0091,347.990942,-2586.299441,-1766.883931,-2420.471894,-2314.800598,859.7943094,732.4794946,1366.384124,785.5755594,1648.075559,1882.772319,2682.775791,-869.4012924
34771,-66.61304012,2356.955063,285626.8807,881.8860688,-3495.764564,-2963.151717,-2098.592978,2592.240934,1612.736304,-259.0246914,-112.7932099,826.2067901,3697.741512,199.4255401,1143.957658,-1142.981578
76574,682.4753086,4579.192455,166785.2938,1515.116359,-2996.999904,-3818.228492,311.2327353,2443.593268,-849.9362461,3014.181809,1879.773245,114.5377122,3189.318962,1298.781346,-205.8575424,-4380.396894
17070,-618.1808449,2121.840975,166123.0734,649.4857971,-2047.283565,-5630.695891,439.0784144,-185.5483218,764.2867477,4985.241609,7064.661748,3625.797164,3485.147859,-5737.546586,-7377.984086,614.8449074
37354,-179.1341456,4379.838067,148308.6476,77.18985507,892.3488447,-2562.016896,-1527.558563,-114.7344887,3213.587271,797.4980675,474.8225136,-1194.458447,-3462.842706,-1176.768632,1585.783451,3074.339585
7407,630.5440056,6169.464752,333797.1455,516.6172464,-3439.42501,-7068.37553,-5068.029176,7681.308497,-1998.088204,388.662664,6629.329765,5000.652681,2633.498746,2430.953029,-2100.052758,-5090.434703
11417,1270.837095,9378.986876,452248.5559,2917.461087,-6540.882813,-9918.983507,14082.25608,-4772.349826,1715.344039,5741.82147,530.9296875,11125.49103,12584.14497,-1308.964988,-17578.26939,-5660.536748
53714,189.6870177,4410.11345,160556.5821,1490.612319,-3814.629147,-1382.337481,341.678723,2908.692612,1946.120274,3283.273052,4258.866223,3204.988908,970.0930748,-1387.314333,-3884.305073,-6445.126833
75402,-192.5905189,5543.159481,138727.7754,2305.190471,-3780.094666,-1015.444782,1081.534963,3768.217834,2891.762973,-601.7404996,-700.4222126,2506.632186,1622.037278,889.2479263,-3127.221981,-3534.509018
17512,-287.229766,4397.628494,103619.1449,754.8554891,-2903.760396,2378.439257,5484.46443,3088.142671,3041.813967,2733.452608,832.5590484,-4258.913752,-2117.987248,-1764.147549,-5791.532387,-722.5306506
73142,-1620.107157,9034.322527,275933.8542,1102.508333,-10441.8859,-5392.241223,-5194.405575,-3061.234279,9471.421971,11439.2229,14440.93586,983.7391011,6162.692805,-3768.503954,-10482.98775,-4156.753954
8505,-546.0236786,6004.008153,244808.8481,-217.8092391,-7987.763358,-11011.08396,-7276.534192,2781.392892,-3076.072965,1061.079813,2105.012683,3108.427035,6942.454813,2327.112799,5609.167197,5416.807243
23325,289.850474,4736.079747,174408.3196,1172.330127,-1076.976921,-1825.281898,-823.9792356,3680.897501,4618.774815,3482.037216,2983.382165,81.61364638,-2980.38346,-2051.787395,-2184.39706,-3903.899374
10509,374.2503066,8046.002427,328792.6368,-211.005942,-1152.732656,2932.819717,853.561036,669.7815221,150.0459897,-1859.568966,4739.838235,-1164.201695,-3058.948223,-3726.697645,2376.743906,-760.6412209
37813,-708.4265804,4403.925226,103244.5199,133.7717391,-2835.451974,-3472.303826,-739.5086874,4512.846637,4625.942701,2610.006442,2258.422447,1690.019669,-1648.984961,-1571.728016,-2748.802669,-2680.457762
27317,16.21024857,4442.553695,138610.8333,326.55,-2127.194045,-1212.564415,2007.435585,5730.815214,5596.191372,106.6385444,-1744.365341,-1137.587563,-378.2125634,-2917.541267,-1990.466614,-1933.148906
72022,-257.4683263,4972.555724,167615.2104,354.2676087,-1437.404938,-1201.669984,519.713118,1514.045294,2497.838118,2129.921617,2873.884125,482.1914166,-1184.290644,-3464.35459,-914.5172061,-1815.356326
6804,-365.7622561,11359.27878,366262.9828,842.9326268,-12784.23167,-10061.14197,-10481.57079,-1232.0922,10084.50444,9054.880229,10052.3942,4509.454386,7036.306238,4642.498367,-1816.47154,-9004.5297
60805,-499.031033,3080.116659,170563.9061,354.6202899,-1052.922671,-561.7560041,810.6189959,721.0217737,964.8296441,2044.054181,2194.236183,3348.118996,1048.466218,-1293.200449,-3975.578921,-4247.887949
35071,-71.18341463,3966.511474,169356.7278,880.9680254,-1886.918437,-2910.445636,4052.633067,3223.09603,3788.090243,1208.510217,1390.772535,-278.2089465,-2019.395289,-2634.053854,-3446.901076,-487.1788539
70053,-695.0424383,6257.82124,144518.4632,590.0923913,312.5192901,-1394.830247,1141.280864,1075.540123,-1779.494599,-418.7885802,-450.0675154,1593.856096,1309.741512,1487.635031,-1862.191358,-1015.200617
35040,-186.8982963,1915.023002,143573.6806,434.6958333,-1031.895975,-2238.113567,-1524.43822,-2374.139898,-1408.361542,-840.7906918,1027.448065,3364.808597,1151.011722,1336.533713,1754.655241,783.2825555
63601,228.1506008,2902.098777,77699.15459,58.78985507,-233.6002535,262.4645613,236.4518298,2454.304839,1537.406691,397.2642471,395.4145034,-1011.219177,-724.4280892,-1246.433298,-546.7825452,-1520.843309
25704,-1599.627749,6013.801118,86504.77053,-67.53442029,931.9228877,3225.329138,-401.0562789,-270.2811053,-972.7099248,3251.205874,3024.209346,43.40552662,-2243.91739,-2264.377459,-1662.07364,-2661.656973
45410,-139.1247106,1316.72145,49340.62953,361.2663043,-3151.140046,-2814.933449,-2118.744213,-575.4890046,2397.314815,1810.083912,2424.606481,567.271412,2903.946759,691.2471065,-855.4976852,-1278.666088
84720,-547.9459394,6032.102929,210987.7264,1666.752717,-1832.338783,-7730.264709,-3046.940635,-5671.776283,-4069.412857,-2105.880449,3697.399064,3533.134597,5332.459828,980.251495,3396.677421,7516.69131
16125,327.2058428,4664.139549,88772.79816,213.8087862,-2833.601966,1230.34624,-1624.080843,831.6280692,1614.944041,-1200.685092,2033.883567,2101.687386,1261.944909,-744.999535,-103.35891,-2567.707868
8872,-184.4220403,6785.914315,261061.872,227.0932971,-3866.574487,-552.7145337,3932.800513,-1044.403191,3606.110698,3217.560103,664.8201885,-1308.819858,317.8039848,-43.61962632,-2016.487682,-2906.476108
5301,-992.9979332,5431.746084,212038.5266,-275.3460145,-3696.700562,-380.7283399,1269.246197,1963.484623,2150.029762,2480.948082,4058.478836,3549.914021,-1259.460979,-4279.88922,-4040.88459,-1814.437831
31407,762.1616392,4569.634038,156787.7,2368.101359,744.919958,-3148.596101,-1270.442889,2155.700774,-31.41771557,1065.326208,982.5275969,775.8270761,22.1552011,-1616.306604,-411.3899378,731.6964337
17745,-538.5458037,5734.883157,147697.3883,-214.7146739,-1063.534347,6.170514357,-1484.023641,-1586.145169,-849.0265343,1399.681923,1425.412413,6358.803616,2096.53857,-2649.551708,-1534.049393,-2120.276245
17019,-301.362582,8891.47987,245239.0148,78.1015942,-3708.009698,144.6409385,-7871.438344,864.7393181,5523.040823,4654.756679,4404.11426,4192.579538,-3253.32324,4321.915649,-593.711087,-8679.304837
84045,-611.6969522,7384.466685,312921.3291,883.9985326,2726.175251,3064.940586,-2784.296682,-1110.695409,3783.069059,5556.548225,1866.217785,-2048.287423,-817.6346451,-4724.673708,-8120.899402,2609.536362
28075,-151.8649037,9932.669501,291900.5676,2623.735145,6910.608951,2156.718905,-4498.790354,-2941.53341,-1733.987692,-3077.926763,-2099.960782,-2177.365296,-1483.537171,-1206.352565,4202.938523,5949.187655
48386,1442.373071,6908.025789,229850.9278,1076.208967,-1549.603974,-9189.968557,-7553.249807,-7830.080826,538.5534336,7946.192323,9672.668596,3969.505401,7763.869985,4310.849151,-2113.893904,-5964.841821
32829,1336.737678,5133.936773,204047.6572,1821.971594,-8262.402609,-14610.38004,-16153.13698,1595.534023,3729.66944,2924.60231,4938.917704,12658.59131,7536.877773,7374.613884,3584.993224,-5317.88004
45419,251.5133102,4625.295721,139787.2494,1294.472826,-8659.32581,-6593.266782,302.2193287,5462.983218,7680.21412,7755.821759,5333.573495,4389.406829,-82.09490741,-3760.324074,-4054.00463,-7775.202546
48098,-1173.156805,11003.60728,411299.547,898.3961051,-28437.16785,-34347.23729,-4340.553265,22462.16896,24095.31826,17821.01039,-9491.512466,141.6489921,-5606.960383,7380.98493,16764.76271,-6442.462987
14052,-205.0749559,11516.90282,255862.2219,77.51307971,-1828.193893,-14733.63371,-7651.94968,5225.654486,5455.776014,12442.74857,6789.948468,3484.846616,2055.660273,-4034.874449,-3730.653384,-3475.32931
2370,-670.0874532,9879.489724,258816.1096,1439.386232,-756.2994103,-2361.999642,-41.10843805,-977.3352899,-1853.90647,49.22580467,1819.56662,3697.2003,-1321.780602,-2340.124931,597.9251268,3488.636932
78644,-248.3742043,3876.335725,170543.67,1264.211957,9944.020906,7178.508753,-6792.732567,-1121.525969,-4295.627532,-4598.674407,-6114.151837,-1149.807219,770.3577112,1986.008753,3501.086878,692.5365307
1913,1762.325838,13428.93317,331907.6941,381.0455797,-15322.95171,-8842.206914,-3147.362585,1891.611373,8055.172426,8592.678544,214.8121831,3988.009521,4054.628155,-1065.16409,4052.139729,-2471.366636
92029,-2028.20327,24097.18263,757849.5468,341.1047283,-16643.47989,-15540.87746,-9475.341001,25623.69806,22034.28718,10011.5638,14518.04702,10854.15813,26120.56438,-20750.44256,-29016.93562,-17735.24204
42164,303.7374821,4981.811234,122890.478,154.5173188,-206.8792645,-1442.008315,635.8548212,-3290.679612,-5826.032042,-2924.672709,487.0379809,2461.253837,3856.197703,3768.296661,1110.246893,1371.384046
60585,-54.43405189,2842.266514,334402.8706,1157.271739,-4695.104143,-3031.621504,3255.43058,4521.919006,6103.42595,7271.254654,10379.93058,-149.9487606,-3253.704837,-1998.961781,-9820.746504,-8581.87324
57110,-1108.620829,10994.15471,275180.9903,839.6777174,3924.18246,-5077.557991,-8072.879171,-8239.748963,1081.530551,7523.650342,7122.303988,-2822.862678,4423.577136,-1723.040919,-2151.547864,4012.393109
93907,-313.6838831,6318.954306,512387.107,3455.994493,-24932.00796,-32750.81525,20966.01288,13887.2406,18483.89569,21314.06293,6480.958189,-8528.103443,1634.665654,-3246.412471,-4211.865596,-9097.631221
18013,357.3403157,7299.848413,152949.6307,751.5556522,-2433.555593,-1128.520871,-568.3646212,4312.888851,-2221.25814,3001.397118,910.3405292,3202.295969,-2147.907156,-3415.181751,2116.560147,-1628.694482
52807,-466.3982928,942.7013199,278483.978,682.2269022,-1269.435041,-1962.108652,-1929.183304,1069.523293,12314.10663,-1953.132957,-3757.247541,-5428.914207,194.3496817,-1992.455874,1741.953848,2972.544126
92532,229.7993104,2198.21824,331173.2797,1769.119565,-2024.066671,-1604.042366,2709.320481,118.6870901,247.0644049,1149.016951,-321.8340326,1136.64687,1795.056592,-541.278477,-1529.262852,-1135.307991
92411,-421.2975019,3742.668098,164875.4447,2071.546504,-3299.668644,-1947.066213,-1354.620033,-823.362799,30.86173804,412.9797936,562.3409047,6020.713301,4311.757571,2160.104794,-2501.346595,-3572.693818
7506,-641.4185957,6529.44243,355463.2168,476.6171014,-4272.755594,-2864.61439,-1211.827353,-2896.514853,-6544.360918,-1273.267168,8611.347415,5938.658758,6881.232832,3234.475887,-3065.399113,-2536.975502
2081,-46.72550154,18695.43665,455082.7899,1836.918478,-7430.965471,11388.88407,-10622.83468,9837.17689,3106.274113,137.8134645,-8894.941165,-611.173804,7931.071566,-8470.461998,4988.565779,-1359.408758
8260,-477.2579778,6122.017387,283752.9891,538.3442029,4031.602389,4128.998223,3316.440352,1396.069982,1694.391741,-750.5197999,-1505.83974,-4253.582796,-3845.191592,-4733.06775,-66.11173115,586.8107226
49090,-18.89605379,7490.271499,259353.4873,-6.028985507,-10235.06807,-12289.58196,-10720.9477,-7332.4639,1929.052304,2879.556603,7283.305776,7206.569665,8120.198137,5761.34397,6376.158785,1021.876378
53115,-1551.381655,4344.026873,173287.3943,767.7862319,-7859.411169,-5913.925058,-6085.452836,-5458.051215,6916.022859,7206.7636,10463.07147,11843.193,4727.13397,798.7485532,-6868.95978,-9769.133391
6385,-247.6570795,7005.341487,247900.0094,1027.039946,-9770.514796,-10736.00612,-8128.966184,2290.106154,10492.40534,12745.70916,4575.47554,5212.026003,1139.852392,-142.0419946,-1558.438696,-6119.606809
85118,302.9592393,7316.00994,305998.6688,494.0076087,4863.012983,1047.903608,1343.454534,2182.911131,1192.850367,8759.695151,-2690.07961,-9252.133429,-12225.7266,1159.893191,4102.775714,-484.5570402
96746,2046.687476,9630.931195,514859.8732,3010.487228,-10226.37816,-1859.011839,-11557.61774,-5036.262129,-6654.884814,-1474.991295,27058.65396,32504.11924,3761.216459,-17192.66549,-11175.49274,1853.31455
29492,-929.6228299,22634.55137,604489.4845,233.2919384,38114.38411,5341.038339,-41050.41768,-37034.41652,-16480.82856,-28859.93157,-1354.769531,-4930.99349,7439.570747,20994.67057,33088.30773,24733.38585
34242,3503.119985,20449.16974,704283.9372,4697.21558,-6284.518133,-5137.319059,9145.787423,-8445.541281,-3793.934221,-8262.033179,16247.37828,8138.274113,922.9859182,5153.220293,-8391.92091,707.6207562
42134,-508.3402227,5458.993825,126763.6624,798.6431159,2911.667769,-1793.511629,-480.1146384,-1821.636629,339.329806,-235.3188382,-1257.979222,-779.0440366,-316.7176477,-31.82181437,1171.071704,2294.075176
85621,512.7387153,4066.19127,141642.8895,329.1938406,9809.483507,-568.9019097,-4125.325521,-7312.131076,-4631.749132,-9877.235243,-5993.815104,6665.907118,4227.365451,2923.198785,3578.059896,5305.143229
48879,-666.3445698,6422.896848,128585.5765,888.4926268,3448.98751,5498.119454,3808.804061,3832.241561,8254.811005,6843.526283,1187.659385,-4600.318046,-6268.547213,-7885.647907,-5625.144435,-8494.491657
28574,293.0867022,2415.783593,145215.6854,-182.0326087,-968.2348504,-262.9593874,2592.968853,2935.413298,2739.692233,968.6718957,-581.1914476,-2135.353485,135.1789228,-1400.993531,-1962.050244,-2061.142258
74019,-64.37103175,4827.898715,176242.918,963.4561413,-4133.053447,-1226.533771,-1983.830068,1201.752976,3854.029886,3301.582713,1909.82705,3946.437004,3958.868138,-394.1683201,-4677.288112,-5757.624049
5641,-264.5789311,4340.990125,159695.0242,249.1586232,-1236.171069,-2974.627087,-3760.941902,-2717.886925,414.2600653,3540.551897,1390.12407,916.2224496,1326.927311,1555.506014,2299.016431,-752.9812541
74447,-1100.980179,1344.543773,60510.57518,743.8831522,-3384.002459,-7955.530237,-5355.877459,-358.1344039,1383.358652,4874.981916,1422.160735,6004.105179,1371.813513,1561.310041,1701.066985,-1265.252459
50036,-794.7444748,5583.423339,121051.57,591.9855072,-6608.785618,-2713.530988,-1232.194183,985.3694748,4843.876419,4427.023741,3567.892623,1595.352114,2756.839382,-1511.158303,-1971.430294,-4139.254368
28327,73.09304729,6387.820148,261817.6229,1092.843225,-3658.22152,-3393.384425,4073.402034,454.0846147,1274.339823,2762.261657,1518.981316,936.9529597,-2026.557457,491.9029018,-582.7093667,-1851.052538
35763,-877.7966683,6578.301992,271083.6188,905.0760507,-997.2203621,482.828249,-1475.206473,2097.101397,-1748.385871,722.7966683,2073.832011,-1525.615327,-2168.797619,3329.70296,-1149.736276,358.7006448
75951,78.48389619,4654.265621,117726.413,714.4611232,1607.838731,2519.874032,2034.918882,2280.725595,-2614.157507,-1175.857987,1685.05777,-2419.71885,-569.392461,-436.7810605,-1345.007334,-1567.499811
55309,567.0876254,4194.28418,210490.6941,530.1309964,-3387.573737,-97.1518615,2291.457514,-1429.413725,2559.911507,317.6163677,-6427.483459,-1162.395785,1497.277826,154.6745274,4251.760465,1431.320361
1550,-4.07303723,6606.447053,166147.3899,1064.986304,-1539.170886,2692.229866,-2314.649764,-5289.483097,-4712.399764,175.5631993,-1970.060643,5112.404634,6464.738836,-1140.304567,458.7423081,2062.389878
19512,-899.6600391,6159.445237,183383.756,-453.4782609,-4892.327891,-6113.819789,-2715.620715,3903.418637,6821.416322,6488.89615,2884.234609,3750.03322,1511.75197,-308.8209463,-4442.675113,-6886.486456
78620,306.1158854,10522.12605,482991.2601,-520.123587,-20539.21861,-13533.22555,5296.142506,18238.50391,13011.52648,6397.01577,8984.657841,3623.43099,2720.378906,1465.630642,-9655.851707,-16008.99117
75672,-83.60925099,6201.825694,143344.7162,188.1449275,-1647.339823,-1279.498388,-1807.565518,-3022.062045,-1972.409268,3369.291295,-732.3629712,1575.854621,1572.093047,2886.792121,1567.637029,-510.4301009
7461,238.7153742,4582.108354,233542.0374,-579.6427174,-2967.138407,-3732.994888,-4649.314333,1363.64863,4890.959394,6205.351755,647.7632137,2312.508584,2461.860436,-850.5296103,-900.9347029,-4781.180073
36870,289.0095899,4348.008198,147957.0501,-645.3278986,-461.864914,111.7195767,1067.477679,1911.054067,1083.160549,945.3612765,-1739.506118,-1940.502646,223.1235119,1570.191799,-2129.541419,-640.6733631
76052,-37.17166143,7022.080874,231558.2813,1041.964167,1984.39533,1841.618131,1802.851638,3924.206384,3416.557078,-2116.583878,-5763.733142,-3067.606406,-5162.734589,-2072.080653,802.7361869,4410.373918
29302,479.2331211,6820.180702,151222.4114,1372.720562,-13014.9102,-12691.79851,-11167.66252,-3200.280575,3305.537712,10032.93875,8456.501833,7839.893036,4187.520351,3373.978684,7603.376833,-4725.09539
82716,723.2928241,5333.848917,222474.0338,-1826.144928,-3958.217593,-1193.315972,-1084.780093,-289.525463,2562.789352,-384.8668981,2200.405093,2878.240741,2411.805556,467.3321759,-575.0289352,-3034.837963
6518,449.5593929,5308.912377,241210.1058,-920.7186051,-6019.553606,-4821.173976,-1251.092958,1798.588755,6011.834126,5885.969873,415.9498663,680.3161858,707.3561163,1148.212598,-3361.191337,-1195.215643
1247,23.18637876,3515.315521,132399.683,-423.1413043,-4097.907082,-5970.34545,-63.877568,455.5673105,3352.74613,4328.614185,3491.765227,506.6957827,-528.6727069,150.3108001,-1123.212637,-501.6839916
16508,69.04246238,1994.261854,87977.40791,42.56431159,-912.0198929,-519.9759115,-690.2878328,1169.636936,801.0894821,851.4436487,542.4259983,-720.7667101,-715.9177517,-109.5647425,647.4393084,-343.5025318
11783,-33.75472608,7099.453535,451628.0332,616.2695652,834.316575,3816.315707,-261.0002652,3713.218485,4588.778815,-1269.577956,443.5743875,-5982.228853,-1800.448182,-497.7745708,-3198.534987,-386.6391541
75209,-8911.760561,15011.42117,784320.0156,1235.092645,4276.604311,-27294.38527,7667.264034,17898.92289,17140.0774,10682.61994,17383.98278,35792.66334,24469.39945,-16298.13527,-50681.81583,-41037.19777
18302,-14.35811425,3608.051634,118984.9864,447.368587,-3635.828228,-3654.853691,-1548.524988,531.8557994,3043.041563,3316.104146,3057.750475,1610.34654,-1310.957858,1375.000475,-862.5654969,-1921.368738
28779,-87.61382895,5202.468367,210594.8131,359.6355072,-1705.668578,-4951.589296,1059.289755,-663.714296,3053.472625,2437.813275,-297.7727451,-648.120546,500.9818845,-461.9237868,2300.633505,-623.401796
44907,-705.0411155,3629.371916,74436.06763,283.6218116,-2407.109347,-1197.403329,-819.0491623,827.0422729,3790.523754,2208.415785,1357.54806,2407.154541,375.7575507,-629.3952271,-1902.574625,-4010.910273
46011,-36.40407986,3910.474427,83139.7494,1075.472826,-5853.309462,-4480.175781,-2439.594184,-779.6549479,4380.501302,7236.317274,4607.584635,2850.249566,1139.702691,-321.0611979,-2579.264323,-3761.295573
60304,1423.198785,10432.77508,329726.9324,2348.414855,-28679.36198,-20679.6224,8603.27691,15902.17737,14460.04774,12688.23061,-4569.639757,-532.2265625,-5237.868924,4880.533854,3584.006076,-419.5529514
7834,1464.03177,13064.95168,393107.3904,2554.297518,-11928.02309,-2097.57633,1237.428299,10847.79983,5551.230383,9398.385062,807.3064822,-1997.351793,-1890.609895,96.48501226,1370.049827,-11395.12378
49401,-252.6629843,4453.980767,198122.8487,1730.797101,-4.325896302,1699.982553,-1803.637239,-2115.590364,-2189.262239,3673.149095,3984.424104,387.2163491,3239.024798,-797.8820306,-2914.187007,-3158.912123
44022,-3253.755883,11710.74189,415388.8813,1216.556159,2661.400559,5659.085745,-617.4478202,3713.426022,8909.259356,7849.022087,617.5510224,-2540.856385,-2423.148052,-8186.660783,-4085.121431,-11556.51032
75094,-1400.869361,10100.96533,393700.3119,187.3299094,11511.08687,1494.268584,4508.115806,9165.110598,4795.342079,1347.397139,-7198.530606,-8490.954217,-9220.992411,-10303.56996,-547.4892285,2940.215343
63074,-136.067915,2317.281224,69930.46633,234.630471,-3018.703497,-2032.495742,-1954.189029,180.4255539,68.97532242,2114.769717,1267.361318,1958.533771,2043.212012,1269.151827,1163.581225,-3060.622479
1904,-628.76712,4154.877204,282599.9218,2333.951812,-10735.85557,-11747.71205,-7132.614824,4128.149064,787.7908468,250.7248746,5935.267699,8058.820361,9527.917583,4920.278694,-1093.022232,-2899.744454
64157,9.015042852,6644.991466,300182.7316,603.429529,-3936.91472,-1858.983007,2185.463752,137.806055,508.4773513,-1510.129626,-2581.306792,165.909643,-947.8976487,65.21693466,4938.134469,2834.22359
8085,186.4304212,8152.375107,276155.679,-621.7921014,-4926.973535,-3260.857215,-4754.441127,-97.16045594,332.6526228,6189.523117,4533.766049,3881.515759,-2835.013755,-1588.341301,1004.369926,1520.959914
5478,-399.5282738,5361.618687,224645.9843,356.4184783,2577.727348,-3224.153439,1257.0167,4078.096561,1083.38244,1383.839451,2200.499339,1247.60582,-6990.183532,-806.9080688,-1727.184689,-1079.73793
23430,-3437.635802,7457.386799,287349.3979,2465.424275,-13236.84915,-11262.23688,-5336.919753,-4007.434799,-1616.072531,-1191.683642,4426.50733,12988.45177,10515.81578,9144.600502,87.12075617,-511.2993827
46816,-43.66700424,3220.543527,71339.59752,781.9127536,306.319782,-773.9603106,-2124.062162,488.220245,5192.690152,2909.146171,-3101.080681,682.241657,1383.147907,584.054157,-3310.92038,-2235.796537
44023,-417.5364446,11328.84515,344033.0767,1315.201087,-9442.735546,-4369.442722,2533.537602,8098.497093,5883.335056,3615.63499,879.168389,5337.93575,909.8396853,-5162.151055,-1617.301518,-6666.317722
37127,61.97036555,7611.92053,208083.8557,1142.580435,-6406.666546,-7512.332055,-4830.925805,1777.827088,3025.052204,5031.494912,6200.21916,5003.44688,2264.299889,1745.726394,-1870.023028,-4428.119092
80620,229.8442323,4559.784736,179765.9118,3367.782609,-1440.49238,3791.741416,1998.917342,3595.50299,6810.144194,3362.63262,1609.362944,-1857.853492,-1744.022473,-4336.094232,-6545.527103,-5244.311825
1075,710.4782228,8565.825694,232129.5297,982.6578986,-6961.463177,-7708.568501,-6115.644021,570.9549369,3738.081384,4406.471099,8848.326754,5425.323282,3681.28393,985.0970087,-3353.884473,-3515.978223
7070,1270.224609,13459.86896,432784.6578,3980.254185,1812.483724,-29456.80447,-24607.8635,6266.666594,12229.77018,14112.81995,3666.47678,-1368.245443,1801.63303,9241.650391,4364.310981,1937.10178
92082,-2237.995033,9917.81358,638477.1587,3042.173279,-467.9060089,-5204.018856,-5315.478926,3336.070554,11515.22912,8862.681665,8653.780623,12285.37785,-2751.861738,-11124.07441,-14771.63518,-5018.164689
55720,349.7506063,4762.191712,133343.2065,453.9601449,-9174.171903,-5986.932319,-1200.879078,5068.623236,8312.054949,4902.812224,5866.105875,2360.029486,2225.799162,453.3165234,-4488.465884,-8338.292273
70128,1128.453559,4581.115253,135947.8765,206.0987681,3747.572483,-5448.019531,-4353.246094,-6051.224682,-5906.317274,-967.4862558,5686.329427,5254.209635,-3297.340712,-991.2070313,7245.666233,5081.063802
37932,-88.6049865,7100.706468,274855.9499,1762.015815,-4660.776958,-3701.344956,-1496.824701,2770.355855,5884.264709,3923.908227,1661.68832,1086.184848,379.5902296,1478.823447,-5668.226321,-1657.642699
62656,-774.0082465,3616.254593,99041.22886,-1011.201087,-932.6468461,-1663.289207,-1710.279948,-840.8933738,365.0094039,936.4359086,-460.285735,2315.038339,-858.7753183,1538.736256,2018.105469,-707.1549479
66503,-700.3877177,4901.203997,253995.9088,932.4384058,4082.434014,4290.399581,5476.756641,-164.5975254,-62.20111332,-3472.990589,-5927.765639,-3203.254065,-4539.513324,-902.4404073,3360.414338,1062.758088
35473,552.4847264,5890.490829,175137.446,111.7266848,68.29363013,-3737.15718,-2959.968523,1807.492126,910.8364542,2727.472036,3403.089926,3074.364232,-803.5929439,-3196.535652,-931.6687541,-362.6253514
62035,-1388.500675,5493.599142,149439.5833,-787.2083333,-4243.733121,-2381.638214,2074.148823,2491.625675,3164.25299,2881.671971,4580.774981,-32.44839892,2923.859471,-2920.932195,-3654.728492,-4882.853492
59106,-1169.153164,13825.12199,376965.3825,-667.7661594,-6854.110725,-10075.03086,-11201.18827,-227.3167438,2590.044367,1830.515432,5798.583719,5765.767747,7375.055941,8315.304784,7252.631173,-10570.25656
67205,-1519.583481,6301.347755,263206.3422,766.1641486,2763.664211,1445.875148,-2648.036021,-2122.86241,-250.0950486,5794.93182,2083.506225,885.4304143,1641.87862,-6625.4469,-536.0762408,-2432.769817
13031,-23.45510224,6952.134104,177724.9064,-880.6202899,-1973.42337,1997.522232,-3843.164111,-2686.153694,-2712.482398,4277.937162,790.1698013,1969.709153,-279.7329765,-696.5362172,691.6605421,2464.493875
15904,-145.8195891,4477.956532,124919.9124,15.85144928,-2053.164786,-4227.435619,-421.6022859,-286.1856192,-257.4356192,4235.481047,5025.941117,2345.645978,2711.270978,-3150.213397,-1683.824508,-2238.477286
36305,-394.0531167,5689.892281,215166.2037,-1096.447264,-6974.039393,-1616.140377,3950.607887,3776.426753,4035.636822,8399.32395,4470.983755,2428.355283,2086.28063,-5512.307333,-5943.655713,-9101.472264
40228,399.0835986,4729.791313,135587.8848,1488.455326,-10610.00027,-5176.150439,-245.8118972,2447.940707,2331.874735,369.3787857,2928.416401,7025.57786,5419.504943,5713.518832,-3913.908251,-6290.341411
84054,-388.4728974,8768.347156,285451.9607,1182.948696,-12779.18625,-1501.553144,-3836.749904,-91.55661651,10777.33574,9895.679495,7973.875096,6868.8913,6557.414448,-2169.261478,-8823.428144,-12871.46055
78617,118.729673,3010.490508,174536.939,1063.415851,-115.7366175,2945.182943,2472.979818,2553.632017,-1486.264974,-19.48372396,498.7668547,480.3467159,-3557.374638,-3297.568215,-1050.547381,576.067202
83338,-811.3207465,4817.763676,168535.343,-70.88771739,-3120.793837,1336.638455,2611.621094,6623.496094,5821.325955,3479.949219,-2171.771267,-3537.053675,-2054.002749,-1487.075955,-2684.813802,-4817.519531
23005,-1939.388033,9987.532222,310893.9645,2064.723533,719.1831718,1427.752616,-1080.898425,3939.689248,-257.1180435,-3101.370214,-2033.806412,1653.610255,5006.162338,-8813.530949,-683.1553699,3223.481783
60404,1192.779634,3850.908925,247358.9689,990.4888768,-6341.750989,-3063.039183,5574.422622,3626.485991,2114.483676,725.768398,-3125.539183,-4663.1121,-1248.24578,5031.318456,-292.4384886,1661.646581
39773,-1930.326654,9979.106956,124230.0094,1200.399529,-3220.291112,207.2158324,-6077.140649,-1215.260151,-1774.013624,-794.128207,8202.617453,2280.916064,5216.448471,483.9253231,13.84430459,-3324.133705
54868,-402.2863619,5014.463999,141804.2209,512.8830254,-1720.919657,-3608.448592,-2641.521508,5.758584105,-357.7483603,4194.400945,570.6023341,2577.980806,1688.77363,302.3152971,-242.389564,-768.8039159
92585,-328.9027054,2721.583256,309524.7423,1965.914783,-4488.659795,3480.039858,961.7985388,-3237.244575,-757.5420284,-5096.408927,6613.219546,5625.625796,6028.79333,243.1874277,-5507.484447,-3865.324725
15501,-500.3320657,6898.537838,148824.0942,-784.7608696,2241.882992,1356.929288,-5406.294092,-2487.25474,817.722112,2493.453759,299.290399,-298.5394621,-1480.975805,-1466.189925,4306.205908,-376.2304343
